SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PHM1307.11,4,63722896,0.331999472975562,0.387096774193548,279,0.259636524014069,0.26217932964354,0.983627334834836,-1.41336683768037
PZA03162.2,7,144482998,0.33337805712068,0.112903225806452,279,0.259636524014069,0.262164844651151,0.983627334834836,-2.27906336342653
PZA02187.1,6,139106115,0.333654935052312,0.451612903225806,279,0.259636524014069,0.262161945123382,0.983627334834836,1.20960275643856
PZA03426.1,5,60371555,0.334045457481372,0.175627240143369,279,0.259636524014069,0.26215786096181,0.983627334834836,-1.52594454860707
PZA00704.1,4,128552705,0.334323592213506,0.310035842293907,279,0.259636524014069,0.262154956074004,0.983627334834836,1.42357367792488
PZA03626.1,7,20239975,0.334419932574188,0.351254480286738,279,0.259636524014069,0.26215395063399,0.983627334834836,1.38781738318664
PZA01796.1,5,160321846,0.33450990627845,0.444444444444444,279,0.259636524014069,0.262153011989276,0.983627334834836,1.27794816597873
PZA00536.2,6,124027590,0.334653529613177,0.381720430107527,279,0.259636524014069,0.262151514349892,0.983627334834836,-1.21603153767438
PZB02070.1,7,169215983,0.335009647179921,0.49820788530466,279,0.259636524014069,0.262147804633556,0.983627334834836,1.1642603103279
PZA03057.3,9,73251868,0.336857513271365,0.145161290322581,279,0.259636524014069,0.262128639881918,0.983627334834836,1.85560480750874
PZD00057.1,7,2091822,0.336887223093414,0.293906810035842,279,0.259636524014069,0.262128332907532,0.983627334834836,1.34089725044532
PZA02815.25,6,167883450,0.336970637210819,0.21505376344086,279,0.259636524014069,0.262127471232361,0.983627334834836,-1.96826522308891
PZA02731.1,2,197109533,0.33765780776213,0.426523297491039,279,0.259636524014069,0.262120383602948,0.983627334834836,-1.36879292621211
PZD00039.2,1,276320365,0.338149291105979,0.277777777777778,279,0.259636524014069,0.262115326233162,0.983627334834836,-1.38197630759299
PZA00297.3,3,39992991,0.338287715610154,0.376344086021505,279,0.259636524014069,0.262113903629662,0.983627334834836,1.44549180859087
PZA02850.4,7,169067986,0.339290206658594,0.166666666666667,279,0.259636524014069,0.262103624280202,0.983627334834836,1.64038802979275
PZA00568.19,9,129048317,0.339929626455162,0.0591397849462366,279,0.259636524014069,0.262097089161018,0.983627334834836,-2.3435089764192
PZA03556.2,1,290049345,0.340242286247199,0.491039426523298,279,0.259636524014069,0.262093899692061,0.983627334834836,1.25954751443001
zap1.5,2,233128987,0.340839933626334,0.193548387096774,279,0.259636524014069,0.262087814039046,0.983627334834836,-1.60107390738972
PZA03599.1,4,243936127,0.340972366411854,0.10573476702509,279,0.259636524014069,0.262086467468863,0.983627334834836,-1.91775082301501
PZB01111.1,10,134034461,0.341246940879757,0.440860215053763,279,0.259636524014069,0.262083677859269,0.983627334834836,1.25000452066342
PZA00136.2,4,2637306,0.342391975676995,0.191756272401434,279,0.259636524014069,0.262072077220585,0.983627334834836,-1.53070229028492
PZA03067.17,7,14354166,0.342405436890197,0.211469534050179,279,0.259636524014069,0.262071941153853,0.983627334834836,-1.47483365859787
PZB01206.2,10,99238136,0.343013881530851,0.245519713261649,279,0.259636524014069,0.2620657985106,0.983627334834836,-1.73586763671349
PZB00379.2,9,26661426,0.343546931560134,0.378136200716846,279,0.259636524014069,0.262060429140182,0.983627334834836,1.23748040035451
PZA00686.4,8,146670206,0.343860356212687,0.0645161290322581,279,0.259636524014069,0.262057277306581,0.983627334834836,2.42503213051759
PZA03244.4,5,10752928,0.343958651255888,0.111111111111111,279,0.259636524014069,0.262056289642685,0.983627334834836,1.90151748785738
PZA02390.1,5,211884165,0.344264896779465,0.272401433691756,279,0.259636524014069,0.262053214954489,0.983627334834836,1.22881043825976
PZB01021.5,4,216310255,0.344364213383982,0.189964157706093,279,0.259636524014069,0.262052218617746,0.983627334834836,-1.50939572649668
PZA03003.10,6,6321890,0.344647178332693,0.118279569892473,279,0.259636524014069,0.262049382070825,0.983627334834836,1.76420590681074
PZA03019.8,3,157317264,0.34622764812943,0.0716845878136201,279,0.259636524014069,0.262033596794595,0.983627334834836,2.27639646002605
PZB01475.2,8,22632465,0.346273570788161,0.247311827956989,279,0.259636524014069,0.262033139596578,0.983627334834836,1.36378162267187
PZD00030.9,4,177975134,0.346515108140631,0.10573476702509,279,0.259636524014069,0.262030736249047,0.983627334834836,2.16144128792675
PZB00068.1,1,275982031,0.347043241966694,0.415770609318996,279,0.259636524014069,0.262025489135161,0.983627334834836,-1.22458623027339
PZA03520.2,1,10067604,0.347104373688066,0.1415770609319,279,0.259636524014069,0.262024882480991,0.983627334834836,-1.9824963229903
PZA00727.11,10,142854665,0.347340185593623,0.161290322580645,279,0.259636524014069,0.262022543710961,0.983627334834836,1.74004351600183
PZD00032.2,10,30830302,0.347585879843654,0.0949820788530465,279,0.259636524014069,0.262020109226451,0.983627334834836,2.12036780388803
PZA01278.2,7,166025654,0.34774058904492,0.216845878136201,279,0.259636524014069,0.262018577477721,0.983627334834836,-1.62162759712658
PZD00016.4,3,133480594,0.348002757216617,0.207885304659498,279,0.259636524014069,0.262015983914408,0.983627334834836,1.61584411633496
PZA00610.15,1,280215046,0.348186060478564,0.121863799283154,279,0.259636524014069,0.262014172122246,0.983627334834836,-1.79626651584897
PZB01487.1,2,139752027,0.34825209407572,0.263440860215054,279,0.259636524014069,0.262013519756377,0.983627334834836,-1.3170370658641
PZA03078.33,10,6121326,0.34870871912305,0.0770609318996416,279,0.259636524014069,0.262009013228562,0.983627334834836,2.19701191629451
PZA02853.7,10,25965933,0.34881596743055,0.302867383512545,279,0.259636524014069,0.262007955939178,0.983627334834836,-1.26675016529509
PZA03584.1,5,7103451,0.348819336834994,0.263440860215054,279,0.259636524014069,0.262007922729655,0.983627334834836,-1.46098101661084
PZA00315.1,4,39975317,0.348874207862672,0.207885304659498,279,0.259636524014069,0.262007381971385,0.983627334834836,1.72275356904942
PZA02203.1,8,55008669,0.349103792227145,0.238351254480287,279,0.259636524014069,0.262005120656854,0.983627334834836,-1.45707586980865
PZA01154.1,3,216028207,0.349952732072331,0.252688172043011,279,0.259636524014069,0.261996776528341,0.983627334834836,1.37640125977487
PZA03214.1,1,245136387,0.350504819111917,0.35663082437276,279,0.259636524014069,0.261991364946045,0.983627334834836,1.18838974819232
PZA03154.2,3,202363996,0.350509617465358,0.421146953405018,279,0.259636524014069,0.261991317963413,0.983627334834836,-1.26280969023594
PZA03738.2,7,133372193,0.352563160434014,0.24910394265233,279,0.259636524014069,0.261971291249146,0.983627334834836,-1.4296309905489
PZB00219.1,2,12543294,0.353038140151659,0.317204301075269,279,0.259636524014069,0.261966681842872,0.983627334834836,-1.31364513310831
PZA00985.1,5,13981667,0.353062239169391,0.362007168458781,279,0.259636524014069,0.261966448202218,0.983627334834836,1.35723354057205
PZA01238.2,1,294333956,0.353103821868489,0.387096774193548,279,0.259636524014069,0.261966045108172,0.983627334834836,-1.27507303139532
PZA00500.5,5,210743837,0.353985412029483,0.281362007168459,279,0.259636524014069,0.261957514442326,0.983627334834836,1.3608610810337
PZB01231.1,2,39041048,0.353998279243999,0.353046594982079,279,0.259636524014069,0.261957390149123,0.983627334834836,-1.23225315735385
PZA03213.2,6,89828710,0.354282655142293,0.172043010752688,279,0.259636524014069,0.261954644749807,0.983627334834836,2.3271275315451
PZA03296.1,6,83064586,0.354411708647954,0.272401433691756,279,0.259636524014069,0.261953399849096,0.983627334834836,1.33686704727856
PHM1506.23,10,148488692,0.354483463809978,0.349462365591398,279,0.259636524014069,0.261952707939804,0.983627334834836,-1.30297402132373
PZB01352.6,5,3142800,0.354606943967845,0.118279569892473,279,0.259636524014069,0.261951517714945,0.983627334834836,1.90706033539811
PZA02792.26,5,21770965,0.354729135070988,0.49820788530466,279,0.259636524014069,0.261950340475313,0.983627334834836,1.36205449267487
PZD00083.3,1,264856041,0.355089287951772,0.125448028673835,279,0.259636524014069,0.261946873850761,0.983627334834836,-1.94669875707177
PZB01899.3,9,98502706,0.355228763866479,0.483870967741935,279,0.259636524014069,0.261945532632951,0.983627334834836,-1.21063688370333
PZA00721.4,6,147302259,0.355295255972839,0.150537634408602,279,0.259636524014069,0.261944893491213,0.983627334834836,1.65024080005855
PZA00614.12,7,145912535,0.355914060137359,0.0931899641577061,279,0.259636524014069,0.261938953236597,0.983627334834836,-2.31517562267825
PZA02467.10,1,196927608,0.355954031147041,0.326164874551971,279,0.259636524014069,0.261938570020298,0.983627334834836,1.3990592688009
PZA01233.1,3,216768571,0.355981734019601,0.306451612903226,279,0.259636524014069,0.261938304457714,0.983627334834836,-1.35011061791732
PZA00108.4,2,13779970,0.356216714546448,0.46415770609319,279,0.259636524014069,0.261936053052697,0.983627334834836,1.20650927306093
PZB01230.5,2,39040780,0.356259553951221,0.154121863799283,279,0.259636524014069,0.261935642818205,0.983627334834836,1.58944977153342
PZA00610.9,1,280215196,0.356277554044796,0.137992831541219,279,0.259636524014069,0.261935470467728,0.983627334834836,-1.57083721868715
PZA03583.2,7,128404361,0.356868654264611,0.184587813620072,279,0.259636524014069,0.261929817345526,0.983627334834836,-1.49853058690172
PZA02962.13,1,3205252,0.356971759948053,0.125448028673835,279,0.259636524014069,0.261928832590785,0.983627334834836,1.77708512471429
PZA02969.8,10,143676207,0.357116517641401,0.43010752688172,279,0.259636524014069,0.261927450681497,0.983627334834836,-1.20916419506466
PHM5468.25,8,129163361,0.35724678622766,0.243727598566308,279,0.259636524014069,0.26192620774975,0.983627334834836,-1.49972676329205
PZA02855.14,3,17184071,0.357253616602065,0.197132616487455,279,0.259636524014069,0.261926142596316,0.983627334834836,-1.49030543263243
PZA02814.2,2,17268906,0.357279837599198,0.467741935483871,279,0.259636524014069,0.261925892495952,0.983627334834836,-1.19012713312173
PZA03001.18,1,231037244,0.358564151228323,0.0896057347670251,279,0.259636524014069,0.261913673366138,0.983627334834836,-2.20134689033071
PZA03146.1,3,214272814,0.358572907048506,0.256272401433692,279,0.259636524014069,0.261913590269286,0.983627334834836,-1.316988666702
PZA00396.10,2,4679610,0.359331301701878,0.363799283154122,279,0.259636524014069,0.261906403354299,0.983627334834836,-1.37541559171325
PZA02869.4,1,4429927,0.360241298406152,0.216845878136201,279,0.259636524014069,0.261897807380322,0.983627334834836,-1.42791311368822
PZB00213.4,5,176901695,0.360558983783891,0.0770609318996416,279,0.259636524014069,0.261894813537194,0.983627334834836,-1.96055914596865
PZA03649.1,3,185316030,0.360627825156575,0.0985663082437276,279,0.259636524014069,0.261894165262063,0.983627334834836,1.88782272224707
PZB02179.5,3,157640944,0.360761863307421,0.415770609318996,279,0.259636524014069,0.261892903523628,0.983627334834836,1.24482968196071
PZA03149.1,7,103354135,0.360924896186597,0.437275985663082,279,0.259636524014069,0.26189136972346,0.983627334834836,-1.20481778207727
PZA03295.2,7,167014837,0.361104653105417,0.0519713261648745,279,0.259636524014069,0.261889679695528,0.983627334834836,2.51286048367501
PZA00318.5,1,255148947,0.361232090364202,0.112903225806452,279,0.259636524014069,0.2618884822685,0.983627334834836,1.60198638058264
PZA00081.18,1,45675182,0.361736102163831,0.159498207885305,279,0.259636524014069,0.261883752191913,0.983627334834836,-2.04914197782864
PZB00094.1,5,7946002,0.362110488999027,0.498207885304659,279,0.259636524014069,0.261880244529831,0.983627334834836,-1.10936262429487
PZA03014.9,1,102663802,0.36213643074064,0.0537634408602151,279,0.259636524014069,0.261880001665569,0.983627334834836,2.96277088013881
PZA03757.1,7,7166948,0.362669455870308,0.0985663082437276,279,0.259636524014069,0.261875016862751,0.983627334834836,1.8796425039211
PZA00344.10,4,193202013,0.363152801939804,0.206093189964158,279,0.259636524014069,0.261870505427115,0.983627334834836,-1.67646181015408
PZA03748.2,2,7480688,0.364468745066959,0.168458781362007,279,0.259636524014069,0.261858264840238,0.983627334834836,1.46665747185293
PZA02645.2,3,101980017,0.365245357958425,0.460573476702509,279,0.259636524014069,0.261851069742737,0.983627334834836,-1.29340215126081
PZA03194.1,1,212244425,0.365489337529487,0.424731182795699,279,0.259636524014069,0.261848813731238,0.983627334834836,1.33094797590729
PZA01887.1,5,656148,0.365924594217656,0.333333333333333,279,0.259636524014069,0.261844794231827,0.983627334834836,-1.24947005313845
PZA03218.1,1,206590338,0.366097561623129,0.401433691756272,279,0.259636524014069,0.261843198763136,0.983627334834836,1.19939746727022
PZA03205.1,4,202883367,0.366404436417923,0.186379928315412,279,0.259636524014069,0.261840370700457,0.983627334834836,-2.16413449753531
PZA03346.5,3,210558393,0.366481707491379,0.170250896057348,279,0.259636524014069,0.261839659114085,0.983627334834836,1.49559985925475
PZA03054.5,3,31695534,0.366527779430122,0.145161290322581,279,0.259636524014069,0.261839234938796,0.983627334834836,-1.84029499840275
PZA03367.2,4,91417549,0.367104127242764,0.0555555555555556,279,0.259636524014069,0.261833934887241,0.983627334834836,2.44490773212146
PZA00393.1,1,4175293,0.367204119591535,0.24910394265233,279,0.259636524014069,0.261833016545494,0.983627334834836,1.40144016992178
PZA02472.2,6,149648334,0.367367071346612,0.0913978494623656,279,0.259636524014069,0.261831520723778,0.983627334834836,2.96345870632786
PZA00570.11,5,87053064,0.368118060462955,0.42831541218638,279,0.259636524014069,0.26182463893236,0.983627334834836,-1.14323250324296
PZA03276.1,1,213323899,0.368562477802435,0.365591397849462,279,0.259636524014069,0.261820575674058,0.983627334834836,1.16363657824138
PZA00291.7,2,107146789,0.368818262224089,0.182795698924731,279,0.259636524014069,0.261818240166164,0.983627334834836,-1.38196685109597
PZA03645.1,7,73892322,0.369531249911233,0.440860215053763,279,0.259636524014069,0.261811741970215,0.983627334834836,-1.11644622201001
PZA03198.3,3,123785075,0.369645206476889,0.274193548387097,279,0.259636524014069,0.261810704990198,0.983627334834836,1.53533744677304
PZB01403.3,1,285273907,0.369791674735798,0.0698924731182796,279,0.259636524014069,0.261809372817181,0.983627334834836,2.15061318130239
PHM16605.19,1,251142538,0.369884118196901,0.152329749103943,279,0.259636524014069,0.261808532395806,0.983627334834836,-1.52303925889889
PZA00710.11,5,61491984,0.371113819722988,0.268817204301075,279,0.259636524014069,0.261797380829041,0.983627334834836,1.33378836911027
PZB00063.3,1,268373339,0.371231483045698,0.342293906810036,279,0.259636524014069,0.261796316509913,0.983627334834836,1.26451299583175
PZA02281.3,8,172057935,0.371802713793874,0.231182795698925,279,0.259636524014069,0.261791156174289,0.983627334834836,-1.39963015806075
PZA01618.2,6,129927781,0.371954286263818,0.478494623655914,279,0.259636524014069,0.261789788777334,0.983627334834836,1.14318105292199
PZA00158.2,6,14057156,0.372605166055063,0.444444444444444,279,0.259636524014069,0.261783925798115,0.983627334834836,1.16431596760475
PZA00097.13,8,144652871,0.373053953393933,0.0770609318996416,279,0.259636524014069,0.261779891587629,0.983627334834836,-2.52332496492312
tb1.5,1,264849536,0.373715422187865,0.0519713261648745,279,0.259636524014069,0.261773957964955,0.983627334834836,-2.63698467906785
PZA03662.2,1,14464249,0.373854685141103,0.0878136200716846,279,0.259636524014069,0.261772710604475,0.983627334834836,-2.02278484936687
PZB01427.5,1,270364633,0.37402965161113,0.057347670250896,279,0.259636524014069,0.261771144377677,0.983627334834836,-2.19657912980097
PZA03360.1,3,219587062,0.374419615657169,0.182795698924731,279,0.259636524014069,0.261767657286346,0.983627334834836,1.45924060114646
PZB01222.1,6,164419435,0.374423935509808,0.482078853046595,279,0.259636524014069,0.26176761868647,0.983627334834836,1.19443927470596
PZA03328.6,2,37328085,0.374609142101923,0.164874551971326,279,0.259636524014069,0.26176596436911,0.983627334834836,-1.4099894776635
PZB02179.2,3,157640764,0.374924522816998,0.397849462365591,279,0.259636524014069,0.261763149946743,0.983627334834836,-1.28472159145917
PZA03191.1,3,185290073,0.374940402401157,0.385304659498208,279,0.259636524014069,0.261763008327216,0.983627334834836,1.26599545218392
